FPC,AAA,HHH,NHHH,Name,Color,Gender,DBL,Temple,VVV,BBB,JJ,FFF,Eyesize,HG,PPP,,,,,,,,,,,,,,,
409717002596,764724285845,PERC,PERC,R501,BLACK W/GUN,FEMALE,18,135,8/26/2015,8/26/2015,PERC,FRANCE,53,0,A,,,,,,,,,,,,,,,
409717002596,764724285845,PERC,PERC,R501,BLACK W/GUN,FEMALE,18,135,8/26/2015,8/26/2015,PERC,FRANCE,53,0,A,,,,,,,,,,,,,,,
409717002596,764724285845,PERC,PERC,R501,BLACK W/GUN,FEMALE,18,135,8/26/2015,8/26/2015,PERC,FRANCE,53,0,A,,,,,,,,,,,,,,,
409717002602,764724285869,PERC,PERC,R501,PLUM,FEMALE,18,135,8/13/2015,8/13/2015,PERC,FRANCE,53,0,A,,,,,,,,,,,,,,,
409717002602,764724285869,PERC,PERC,R501,PLUM,FEMALE,18,135,8/26/2015,8/26/2015,PERC,FRANCE,53,0,A,,,,,,,,,,,,,,,
409717002602,764724285869,PERC,PERC,R501,PLUM,FEMALE,18,135,8/26/2015,8/26/2015,PERC,FRANCE,53,0,A,,,,,,,,,,,,,,,
409717002602,764724285869,PERC,PERC,R501,PLUM,FEMALE,18,135,8/26/2015,8/26/2015,PERC,FRANCE,53,0,A,,,,,,,,,,,,,,,
409717002619,764724286569,PERC,PERC,R507,BROWN,FEMALE,17,135,8/13/2015,8/13/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,
409717002619,764724286569,PERC,PERC,R507,BROWN,FEMALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,
409717002619,764724286569,PERC,PERC,R507,BROWN,FEMALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,
409717002619,764724286569,PERC,PERC,R507,BROWN,FEMALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,
409717002626,764724286576,PERC,PERC,R507,BLACK,FEMALE,17,135,8/13/2015,8/13/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717002626,764724286576,PERC,PERC,R507,BLACK,FEMALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717002626,764724286576,PERC,PERC,R507,BLACK,FEMALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717002626,764724286576,PERC,PERC,R507,BLACK,FEMALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717002633,764724286729,PERC,PERC,B705,BLACK/MILK,FEMALE,15,140,8/13/2015,8/13/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002633,764724286729,PERC,PERC,B705,BLACK/MILK,FEMALE,15,140,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002633,764724286729,PERC,PERC,B705,BLACK/MILK,FEMALE,15,140,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                                                                                                              
409717002633,764724286729,PERC,PERC,B705,BLACK/MILK,FEMALE,15,140,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002640,764724286736,PERC,PERC,B705,MAUVE,FEMALE,15,140,8/13/2015,8/13/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002640,764724286736,PERC,PERC,B705,MAUVE,FEMALE,15,140,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002640,764724286736,PERC,PERC,B705,MAUVE,FEMALE,15,140,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002640,764724286736,PERC,PERC,B705,MAUVE,FEMALE,15,140,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002657,764724286750,PERC,PERC,B217,INK,FEMALE,16,135,8/13/2015,8/13/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717002657,764724286750,PERC,PERC,B217,INK,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717002657,764724286750,PERC,PERC,B217,INK,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717002657,764724286750,PERC,PERC,B217,INK,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717002664,764724286767,PERC,PERC,B217,BROWN,FEMALE,16,135,8/13/2015,8/13/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717002664,764724286767,PERC,PERC,B217,BROWN,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717002664,764724286767,PERC,PERC,B217,BROWN,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717002664,764724286767,PERC,PERC,B217,BROWN,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717002671,764724287061,PERC,PERC,B216,BROWN,FEMALE,19,135,8/13/2015,8/13/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002671,764724287061,PERC,PERC,B216,BROWN,FEMALE,19,135,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002671,764724287061,PERC,PERC,B216,BROWN,FEMALE,19,135,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002671,764724287061,PERC,PERC,B216,BROWN,FEMALE,19,135,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002688,764724287078,PERC,PERC,B216,CANDY,FEMALE,19,135,8/13/2015,8/13/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002688,764724287078,PERC,PERC,B216,CANDY,FEMALE,19,135,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002688,764724287078,PERC,PERC,B216,CANDY,FEMALE,19,135,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002688,764724287078,PERC,PERC,B216,CANDY,FEMALE,19,135,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002695,764724287313,PERC,PERC,B315,GUNMETAL,MALE,17,135,8/13/2015,8/13/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002695,764724287313,PERC,PERC,B315,GUNMETAL,MALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002695,764724287313,PERC,PERC,B315,GUNMETAL,MALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002695,764724287313,PERC,PERC,B315,GUNMETAL,MALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002701,764724287344,PERC,PERC,B862,BLACK/BROWN,MALE,16,140,8/13/2015,8/13/2015,PERC,CHINA,55,0,A,,,,,,,,,,,,,,,
409717002701,764724287344,PERC,PERC,B862,BLACK/BROWN,MALE,16,140,8/26/2015,8/26/2015,PERC,CHINA,55,0,A,,,,,,,,,,,,,,,
409717002701,764724287344,PERC,PERC,B862,BLACK/BROWN,MALE,16,140,8/26/2015,8/26/2015,PERC,CHINA,55,0,A,,,,,,,,,,,,,,,
409717002701,764724287344,PERC,PERC,B862,BLACK/BROWN,MALE,16,140,8/26/2015,8/26/2015,PERC,CHINA,55,0,A,,,,,,,,,,,,,,,
409717002718,764724287351,PERC,PERC,B862,GREY,MALE,16,140,8/13/2015,8/13/2015,PERC,CHINA,55,0,A,,,,,,,,,,,,,,,
409717002718,764724287351,PERC,PERC,B862,GREY,MALE,16,140,8/26/2015,8/26/2015,PERC,CHINA,55,0,A,,,,,,,,,,,,,,,
409717002718,764724287351,PERC,PERC,B862,GREY,MALE,16,140,8/26/2015,8/26/2015,PERC,CHINA,55,0,A,,,,,,,,,,,,,,,
409717002718,764724287351,PERC,PERC,B862,GREY,MALE,16,140,8/26/2015,8/26/2015,PERC,CHINA,55,0,A,,,,,,,,,,,,,,,
409717002725,764724287436,PERC,PERC,B864,GREY,MALE,16,145,8/13/2015,8/13/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,
409717002725,764724287436,PERC,PERC,B864,GREY,MALE,16,145,8/26/2015,8/26/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,
409717002725,764724287436,PERC,PERC,B864,GREY,MALE,16,145,8/26/2015,8/26/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,
409717002725,764724287436,PERC,PERC,B864,GREY,MALE,16,145,8/26/2015,8/26/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,
409717002732,764724287450,PERC,PERC,B866,HAVANA,MALE,17,140,8/13/2015,8/13/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002732,764724287450,PERC,PERC,B866,HAVANA,MALE,17,140,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002732,764724287450,PERC,PERC,B866,HAVANA,MALE,17,140,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002732,764724287450,PERC,PERC,B866,HAVANA,MALE,17,140,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002749,764724287641,PERC,PERC,903013,BROWN,FEMALE,15,135,8/13/2015,8/13/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002749,764724287641,PERC,PERC,903013,BROWN,FEMALE,15,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002749,764724287641,PERC,PERC,903013,BROWN,FEMALE,15,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002749,764724287641,PERC,PERC,903013,BROWN,FEMALE,15,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002756,764724287658,PERC,PERC,903013,PURPLE,FEMALE,15,135,8/13/2015,8/13/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002756,764724287658,PERC,PERC,903013,PURPLE,FEMALE,15,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002756,764724287658,PERC,PERC,903013,PURPLE,FEMALE,15,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002756,764724287658,PERC,PERC,903013,PURPLE,FEMALE,15,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002763,764724287702,PERC,PERC,902117,GREY,FEMALE,17,135,8/13/2015,8/13/2015,PERC,CHINA,50,0,A,,,,,,,,,,,,,,,
409717002763,764724287702,PERC,PERC,902117,GREY,FEMALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,50,0,A,,,,,,,,,,,,,,,
409717002763,764724287702,PERC,PERC,902117,GREY,FEMALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,50,0,A,,,,,,,,,,,,,,,
409717002763,764724287702,PERC,PERC,902117,GREY,FEMALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,50,0,A,,,,,,,,,,,,,,,
409717002770,764724287733,PERC,PERC,902117,BROWN,FEMALE,17,135,8/13/2015,8/13/2015,PERC,CHINA,50,0,A,,,,,,,,,,,,,,,
409717002770,764724287733,PERC,PERC,902117,BROWN,FEMALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,50,0,A,,,,,,,,,,,,,,,
409717002770,764724287733,PERC,PERC,902117,BROWN,FEMALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,50,0,A,,,,,,,,,,,,,,,
409717002770,764724287733,PERC,PERC,902117,BROWN,FEMALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,50,0,A,,,,,,,,,,,,,,,
409717002787,764724287795,PERC,PERC,903015,PURPLE,FEMALE,15,135,8/13/2015,8/13/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717002787,764724287795,PERC,PERC,903015,PURPLE,FEMALE,15,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717002787,764724287795,PERC,PERC,903015,PURPLE,FEMALE,15,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717002787,764724287795,PERC,PERC,903015,PURPLE,FEMALE,15,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717002794,764724287887,PERC,PERC,902121,GREY,FEMALE,15,135,8/13/2015,8/13/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002794,764724287887,PERC,PERC,902121,GREY,FEMALE,15,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
409717002794,764724287887,PERC,PERC,902121,GREY,FEMALE,15,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002794,764724287887,PERC,PERC,902121,GREY,FEMALE,15,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002800,764724287894,PERC,PERC,902121,PURPLE,FEMALE,15,135,8/13/2015,8/13/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002800,764724287894,PERC,PERC,902121,PURPLE,FEMALE,15,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002800,764724287894,PERC,PERC,902121,PURPLE,FEMALE,15,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002800,764724287894,PERC,PERC,902121,PURPLE,FEMALE,15,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002817,764724288587,PERC,PERC,902125,DARK PURPLE W/PINK,FEMALE,18,135,8/13/2015,8/13/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717002817,764724288587,PERC,PERC,902125,DARK PURPLE W/PINK,FEMALE,18,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717002817,764724288587,PERC,PERC,902125,DARK PURPLE W/PINK,FEMALE,18,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717002817,764724288587,PERC,PERC,902125,DARK PURPLE W/PINK,FEMALE,18,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717002824,764724288679,PERC,PERC,BT05,BROWN W/PEACH,FEMALE,17,135,8/13/2015,8/13/2015,PERC,CHINA,50,0,A,,,,,,,,,,,,,,,
409717002824,764724288679,PERC,PERC,BT05,BROWN W/PEACH,FEMALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,50,0,A,,,,,,,,,,,,,,,
409717002824,764724288679,PERC,PERC,BT05,BROWN W/PEACH,FEMALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,50,0,A,,,,,,,,,,,,,,,
409717002824,764724288679,PERC,PERC,BT05,BROWN W/PEACH,FEMALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,50,0,A,,,,,,,,,,,,,,,
409717002831,764724288686,PERC,PERC,BT05,BLUE W/SILVER,FEMALE,17,135,8/13/2015,8/13/2015,PERC,CHINA,50,0,A,,,,,,,,,,,,,,,
409717002831,764724288686,PERC,PERC,BT05,BLUE W/SILVER,FEMALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,50,0,A,,,,,,,,,,,,,,,
409717002831,764724288686,PERC,PERC,BT05,BLUE W/SILVER,FEMALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,50,0,A,,,,,,,,,,,,,,,
409717002831,764724288686,PERC,PERC,BT05,BLUE W/SILVER,FEMALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,50,0,A,,,,,,,,,,,,,,,
409717002848,764724289560,PERC,PERC,R205,LAVENDAR W/PINK,FEMALE,16,135,8/13/2015,8/13/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002848,764724289560,PERC,PERC,R205,LAVENDAR W/PINK,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002848,764724289560,PERC,PERC,R205,LAVENDAR W/PINK,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002848,764724289560,PERC,PERC,R205,LAVENDAR W/PINK,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002855,764724289584,PERC,PERC,R205,GOLD W/AMETHYST,FEMALE,16,135,8/13/2015,8/13/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002855,764724289584,PERC,PERC,R205,GOLD W/AMETHYST,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002855,764724289584,PERC,PERC,R205,GOLD W/AMETHYST,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002855,764724289584,PERC,PERC,R205,GOLD W/AMETHYST,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002862,764724291341,PERC,PERC,R307,BROWN W/ROSE,FEMALE,16,135,8/13/2015,8/13/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,
409717002862,764724291341,PERC,PERC,R307,BROWN W/ROSE,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,
409717002862,764724291341,PERC,PERC,R307,BROWN W/ROSE,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,
409717002862,764724291341,PERC,PERC,R307,BROWN W/ROSE,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,
409717002879,764724291389,PERC,PERC,R307,GUNMETAL W/BLACK,FEMALE,16,135,8/13/2015,8/13/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,
409717002879,764724291389,PERC,PERC,R307,GUNMETAL W/BLACK,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
409717002879,764724291389,PERC,PERC,R307,GUNMETAL W/BLACK,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,
409717002879,764724291389,PERC,PERC,R307,GUNMETAL W/BLACK,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,
409717002886,764724291853,PERC,PERC,R209,BROWN,FEMALE,16,138,8/13/2015,8/13/2015,PERC,CHINA,57,0,A,,,,,,,,,,,,,,,
409717002886,764724291853,PERC,PERC,R209,BROWN,FEMALE,16,138,8/26/2015,8/26/2015,PERC,CHINA,57,0,A,,,,,,,,,,,,,,,
409717002886,764724291853,PERC,PERC,R209,BROWN,FEMALE,16,138,8/26/2015,8/26/2015,PERC,CHINA,57,0,A,,,,,,,,,,,,,,,
409717002886,764724291853,PERC,PERC,R209,BROWN,FEMALE,16,138,8/26/2015,8/26/2015,PERC,CHINA,57,0,A,,,,,,,,,,,,,,,
409717002893,764724291891,PERC,PERC,R209,LAVENDAR W/PINK,FEMALE,16,138,8/13/2015,8/13/2015,PERC,CHINA,57,0,A,,,,,,,,,,,,,,,
409717002893,764724291891,PERC,PERC,R209,LAVENDAR W/PINK,FEMALE,16,138,8/26/2015,8/26/2015,PERC,CHINA,57,0,A,,,,,,,,,,,,,,,
409717002893,764724291891,PERC,PERC,R209,LAVENDAR W/PINK,FEMALE,16,138,8/26/2015,8/26/2015,PERC,CHINA,57,0,A,,,,,,,,,,,,,,,
409717002893,764724291891,PERC,PERC,R209,LAVENDAR W/PINK,FEMALE,16,138,8/26/2015,8/26/2015,PERC,CHINA,57,0,A,,,,,,,,,,,,,,,
409717002909,764724291907,PERC,PERC,902115,BURGUNDY W/PINK,FEMALE,16,135,8/13/2015,8/13/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002909,764724291907,PERC,PERC,902115,BURGUNDY W/PINK,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002909,764724291907,PERC,PERC,902115,BURGUNDY W/PINK,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002909,764724291907,PERC,PERC,902115,BURGUNDY W/PINK,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002916,764724291921,PERC,PERC,902115,BLACK W/TEAL,FEMALE,16,135,8/13/2015,8/13/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002916,764724291921,PERC,PERC,902115,BLACK W/TEAL,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002916,764724291921,PERC,PERC,902115,BLACK W/TEAL,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002916,764724291921,PERC,PERC,902115,BLACK W/TEAL,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002923,764724291938,PERC,PERC,902116,BROWN W/CREAM,FEMALE,15,135,8/13/2015,8/13/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,
409717002923,764724291938,PERC,PERC,902116,BROWN W/CREAM,FEMALE,15,135,8/26/2015,8/26/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,
409717002923,764724291938,PERC,PERC,902116,BROWN W/CREAM,FEMALE,15,135,8/26/2015,8/26/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,
409717002923,764724291938,PERC,PERC,902116,BROWN W/CREAM,FEMALE,15,135,8/26/2015,8/26/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,
409717002930,764724291952,PERC,PERC,902116,BROWN W/GREEN,FEMALE,15,135,8/13/2015,8/13/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,
409717002930,764724291952,PERC,PERC,902116,BROWN W/GREEN,FEMALE,15,135,8/26/2015,8/26/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,
409717002930,764724291952,PERC,PERC,902116,BROWN W/GREEN,FEMALE,15,135,8/26/2015,8/26/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,
409717002930,764724291952,PERC,PERC,902116,BROWN W/GREEN,FEMALE,15,135,8/26/2015,8/26/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,
409717002947,764724292591,PERC,PERC,B708,HAVANA/BLUE,FEMALE,16,130,8/13/2015,8/13/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002947,764724292591,PERC,PERC,B708,HAVANA/BLUE,FEMALE,16,130,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002947,764724292591,PERC,PERC,B708,HAVANA/BLUE,FEMALE,16,130,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002947,764724292591,PERC,PERC,B708,HAVANA/BLUE,FEMALE,16,130,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002954,764724292607,PERC,PERC,B708,BLACK,FEMALE,16,130,8/13/2015,8/13/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002954,764724292607,PERC,PERC,B708,BLACK,FEMALE,16,130,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,                                                                                                                                                                                                                                            
409717002954,764724292607,PERC,PERC,B708,BLACK,FEMALE,16,130,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002954,764724292607,PERC,PERC,B708,BLACK,FEMALE,16,130,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002961,764724292706,PERC,PERC,B220,BURGUNDY,FEMALE,16,135,8/13/2015,8/13/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002961,764724292706,PERC,PERC,B220,BURGUNDY,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002961,764724292706,PERC,PERC,B220,BURGUNDY,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002961,764724292706,PERC,PERC,B220,BURGUNDY,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002978,764724292720,PERC,PERC,B220,BLACK,FEMALE,16,135,8/13/2015,8/13/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002978,764724292720,PERC,PERC,B220,BLACK,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002978,764724292720,PERC,PERC,B220,BLACK,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002978,764724292720,PERC,PERC,B220,BLACK,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002985,764724292904,PERC,PERC,B318,GUNMETAL,MALE,17,140,8/13/2015,8/13/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002985,764724292904,PERC,PERC,B318,GUNMETAL,MALE,17,140,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002985,764724292904,PERC,PERC,B318,GUNMETAL,MALE,17,140,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002985,764724292904,PERC,PERC,B318,GUNMETAL,MALE,17,140,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002992,764724292928,PERC,PERC,B318,BLACK,MALE,17,140,8/13/2015,8/13/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002992,764724292928,PERC,PERC,B318,BLACK,MALE,17,140,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002992,764724292928,PERC,PERC,B318,BLACK,MALE,17,140,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717002992,764724292928,PERC,PERC,B318,BLACK,MALE,17,140,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717003005,764724293048,PERC,PERC,B323,BROWN,MALE,18,140,8/13/2015,8/13/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717003005,764724293048,PERC,PERC,B323,BROWN,MALE,18,140,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717003005,764724293048,PERC,PERC,B323,BROWN,MALE,18,140,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
